# BASE TAA TAG TGA
# colour 0:0:0 230:25:75 60:180:75
# label TAA TAG TGA
# name black red green
37434 8.0 8.0 5.0
37435 8.0 7.0 5.0
37436 8.0 7.0 5.0
37437 8.0 7.0 5.0
37438 8.0 8.0 5.0
37439 7.0 8.0 5.0
37440 7.0 8.0 5.0
37441 7.0 8.0 5.0
37442 7.0 9.0 5.0
37443 7.0 9.0 5.0
37444 7.0 9.0 5.0
37445 7.0 9.0 5.0
37446 7.0 10.0 5.0
37447 7.0 10.0 5.0
37448 7.0 10.0 5.0
37449 7.0 10.0 5.0
37450 7.0 10.0 5.0
37451 7.0 10.0 5.0
37452 7.0 10.0 5.0
37453 7.0 10.0 5.0
37454 7.0 10.0 6.0
37455 7.0 10.0 6.0
37456 7.0 10.0 6.0
37457 7.0 10.0 6.0
37458 7.0 11.0 6.0
37459 7.0 11.0 6.0
37460 7.0 11.0 6.0
37461 7.0 11.0 7.0
37462 7.0 11.0 7.0
37463 7.0 11.0 7.0
37464 7.0 11.0 7.0
37465 7.0 11.0 7.0
37466 7.0 11.0 7.0
37467 7.0 11.0 7.0
37468 7.0 11.0 7.0
37469 7.0 11.0 7.0
37470 7.0 11.0 7.0
37471 7.0 10.0 7.0
37472 8.0 10.0 7.0
37473 8.0 10.0 7.0
37474 8.0 10.0 7.0
37475 8.0 10.0 7.0
37476 8.0 9.0 7.0
37477 8.0 9.0 7.0
37478 8.0 9.0 7.0
37479 8.0 8.0 7.0
37480 8.0 8.0 7.0
37481 8.0 8.0 7.0
37482 8.0 7.0 7.0
37483 8.0 7.0 7.0
37484 8.0 7.0 7.0
37485 8.0 7.0 7.0
37486 8.0 7.0 7.0
37487 8.0 7.0 7.0
37488 8.0 7.0 7.0
37489 8.0 7.0 7.0
37490 8.0 7.0 7.0
37491 7.0 7.0 7.0
37492 7.0 7.0 7.0
37493 7.0 7.0 7.0
37494 7.0 7.0 7.0
37495 7.0 7.0 7.0
37496 7.0 7.0 6.0
37497 7.0 7.0 6.0
37498 7.0 7.0 6.0
37499 7.0 7.0 6.0
37500 7.0 7.0 6.0
37501 7.0 7.0 6.0
37502 7.0 7.0 6.0
37503 7.0 7.0 6.0
37504 7.0 7.0 6.0
37505 6.0 7.0 6.0
37506 6.0 7.0 6.0
37507 6.0 7.0 6.0
37508 7.0 7.0 6.0
37509 7.0 7.0 5.0
37510 7.0 7.0 5.0
37511 7.0 7.0 5.0
37512 7.0 7.0 5.0
37513 7.0 7.0 5.0
37514 7.0 7.0 5.0
37515 8.0 7.0 5.0
37516 8.0 7.0 5.0
37517 8.0 7.0 5.0
37518 8.0 7.0 5.0
37519 8.0 6.0 5.0
37520 8.0 6.0 5.0
37521 8.0 6.0 5.0
37522 8.0 6.0 5.0
37523 8.0 7.0 5.0
37524 7.0 7.0 5.0
37525 7.0 7.0 5.0
37526 7.0 7.0 5.0
37527 7.0 7.0 5.0
37528 7.0 7.0 5.0
37529 7.0 7.0 5.0
37530 7.0 7.0 5.0
37531 7.0 7.0 5.0
37532 7.0 7.0 5.0
37533 7.0 7.0 5.0
37534 7.0 7.0 5.0
37535 7.0 7.0 5.0
37536 7.0 7.0 5.0
37537 8.0 7.0 5.0
37538 8.0 7.0 5.0
37539 8.0 7.0 5.0
37540 9.0 7.0 5.0
37541 9.0 7.0 5.0
37542 9.0 7.0 5.0
37543 9.0 7.0 5.0
37544 9.0 7.0 5.0
37545 9.0 7.0 5.0
37546 9.0 7.0 5.0
37547 9.0 7.0 5.0
37548 9.0 7.0 5.0
37549 9.0 7.0 5.0
37550 9.0 7.0 5.0
37551 9.0 7.0 5.0
37552 9.0 7.0 5.0
37553 9.0 7.0 5.0
37554 9.0 7.0 5.0
37555 9.0 7.0 5.0
37556 9.0 7.0 5.0
37557 9.0 7.0 5.0
37558 9.0 7.0 5.0
37559 9.0 7.0 5.0
37560 9.0 7.0 5.0
37561 9.0 7.0 4.0
37562 9.0 7.0 4.0
37563 9.0 7.0 4.0
37564 9.0 7.0 4.0
37565 9.0 7.0 4.0
37566 9.0 7.0 4.0
37567 9.0 7.0 4.0
37568 9.0 7.0 4.0
37569 9.0 7.0 4.0
37570 9.0 7.0 4.0
37571 9.0 7.0 4.0
37572 10.0 7.0 4.0
37573 10.0 7.0 4.0
37574 10.0 7.0 4.0
37575 10.0 7.0 4.0
37576 10.0 7.0 4.0
37577 10.0 7.0 4.0
37578 10.0 6.0 5.0
37579 10.0 6.0 5.0
37580 10.0 6.0 5.0
37581 10.0 6.0 5.0
37582 10.0 6.0 5.0
37583 10.0 6.0 5.0
37584 9.0 6.0 5.0
37585 9.0 6.0 5.0
37586 9.0 6.0 5.0
37587 9.0 6.0 5.0
37588 9.0 6.0 5.0
37589 9.0 6.0 5.0
37590 9.0 6.0 5.0
37591 9.0 6.0 5.0
37592 9.0 6.0 5.0
37593 9.0 6.0 5.0
37594 9.0 6.0 5.0
37595 9.0 6.0 5.0
37596 9.0 6.0 5.0
37597 9.0 6.0 5.0
37598 9.0 6.0 5.0
37599 9.0 6.0 5.0
37600 9.0 6.0 5.0
37601 10.0 6.0 5.0
37602 10.0 5.0 5.0
37603 10.0 5.0 5.0
37604 10.0 5.0 5.0
37605 9.0 5.0 5.0
37606 9.0 5.0 5.0
37607 9.0 5.0 5.0
37608 9.0 5.0 5.0
37609 9.0 5.0 5.0
37610 9.0 5.0 5.0
37611 8.0 5.0 5.0
37612 8.0 5.0 5.0
37613 8.0 5.0 5.0
37614 8.0 5.0 5.0
37615 8.0 5.0 5.0
37616 8.0 5.0 5.0
37617 8.0 5.0 5.0
37618 8.0 5.0 5.0
37619 8.0 5.0 5.0
37620 7.0 5.0 5.0
37621 7.0 5.0 5.0
37622 7.0 5.0 5.0
37623 7.0 5.0 5.0
37624 7.0 5.0 5.0
37625 7.0 5.0 5.0
37626 7.0 5.0 5.0
37627 7.0 5.0 5.0
37628 7.0 5.0 5.0
37629 7.0 5.0 5.0
37630 7.0 5.0 5.0
37631 7.0 5.0 5.0
37632 7.0 5.0 4.0
37633 7.0 5.0 4.0
37634 7.0 5.0 4.0
37635 7.0 5.0 4.0
37636 7.0 5.0 4.0
37637 7.0 5.0 4.0
37638 7.0 5.0 4.0
37639 7.0 5.0 4.0
37640 7.0 5.0 4.0
37641 7.0 5.0 4.0
37642 7.0 5.0 3.0
37643 7.0 5.0 3.0
37644 7.0 5.0 3.0
37645 7.0 5.0 3.0
37646 7.0 5.0 3.0
37647 7.0 5.0 3.0
37648 7.0 5.0 3.0
37649 7.0 5.0 3.0
37650 8.0 4.0 3.0
37651 8.0 4.0 3.0
37652 8.0 4.0 3.0
37653 8.0 4.0 3.0
37654 8.0 3.0 3.0
37655 8.0 3.0 3.0
37656 8.0 3.0 3.0
37657 8.0 3.0 3.0
37658 8.0 3.0 3.0
37659 8.0 3.0 3.0
37660 8.0 3.0 3.0
37661 8.0 3.0 3.0
37662 9.0 3.0 2.0
37663 9.0 3.0 2.0
37664 9.0 3.0 2.0
37665 9.0 3.0 2.0
37666 9.0 2.0 2.0
37667 10.0 2.0 2.0
37668 10.0 2.0 2.0
37669 10.0 2.0 1.0
37670 10.0 2.0 1.0
37671 10.0 2.0 1.0
37672 10.0 2.0 1.0
37673 10.0 2.0 1.0
37674 10.0 2.0 1.0
37675 10.0 2.0 1.0
37676 10.0 2.0 1.0
37677 10.0 2.0 1.0
37678 10.0 2.0 1.0
37679 10.0 2.0 1.0
37680 9.0 2.0 1.0
37681 9.0 2.0 1.0
37682 9.0 2.0 1.0
37683 9.0 2.0 1.0
37684 9.0 2.0 1.0
37685 9.0 2.0 1.0
37686 9.0 2.0 1.0
37687 9.0 2.0 1.0
37688 9.0 2.0 1.0
37689 9.0 2.0 1.0
37690 9.0 2.0 1.0
37691 9.0 2.0 1.0
37692 9.0 2.0 1.0
37693 9.0 2.0 1.0
37694 9.0 2.0 1.0
37695 9.0 2.0 1.0
37696 9.0 2.0 1.0
37697 9.0 2.0 1.0
37698 9.0 2.0 1.0
37699 9.0 2.0 1.0
37700 9.0 2.0 1.0
37701 9.0 2.0 1.0
37702 10.0 2.0 1.0
37703 10.0 2.0 1.0
37704 10.0 2.0 1.0
37705 10.0 2.0 1.0
37706 10.0 2.0 1.0
37707 10.0 2.0 1.0
37708 10.0 2.0 1.0
37709 10.0 2.0 1.0
37710 10.0 2.0 1.0
37711 10.0 2.0 2.0
37712 10.0 2.0 2.0
37713 10.0 2.0 2.0
37714 10.0 2.0 2.0
37715 10.0 2.0 2.0
37716 9.0 2.0 2.0
37717 9.0 2.0 2.0
37718 9.0 2.0 2.0
37719 9.0 2.0 2.0
37720 9.0 2.0 2.0
37721 9.0 2.0 2.0
37722 9.0 3.0 2.0
37723 8.0 3.0 2.0
37724 8.0 3.0 2.0
37725 8.0 3.0 2.0
37726 8.0 3.0 2.0
37727 8.0 3.0 2.0
37728 8.0 4.0 2.0
37729 8.0 4.0 2.0
37730 8.0 4.0 2.0
37731 8.0 3.0 2.0
37732 9.0 3.0 2.0
37733 9.0 3.0 2.0
37734 9.0 3.0 2.0
37735 9.0 3.0 2.0
37736 9.0 3.0 2.0
37737 9.0 3.0 2.0
37738 9.0 3.0 2.0
37739 9.0 3.0 2.0
37740 9.0 3.0 2.0
37741 9.0 3.0 2.0
37742 9.0 3.0 2.0
37743 9.0 3.0 2.0
37744 9.0 3.0 2.0
37745 8.0 3.0 2.0
37746 8.0 3.0 2.0
37747 9.0 3.0 2.0
37748 8.0 3.0 2.0
37749 8.0 3.0 2.0
37750 8.0 3.0 2.0
37751 9.0 3.0 2.0
37752 9.0 3.0 2.0
37753 9.0 3.0 2.0
37754 9.0 3.0 2.0
37755 9.0 3.0 2.0
37756 9.0 3.0 2.0
37757 9.0 3.0 2.0
37758 9.0 3.0 2.0
37759 9.0 3.0 2.0
37760 9.0 3.0 2.0
37761 9.0 3.0 2.0
37762 9.0 3.0 2.0
37763 9.0 3.0 2.0
37764 9.0 3.0 2.0
37765 9.0 3.0 2.0
37766 9.0 3.0 3.0
37767 9.0 3.0 3.0
37768 9.0 3.0 3.0
37769 9.0 3.0 3.0
37770 9.0 3.0 3.0
37771 9.0 3.0 3.0
37772 9.0 3.0 3.0
37773 9.0 3.0 3.0
37774 9.0 3.0 4.0
37775 9.0 3.0 4.0
37776 9.0 3.0 4.0
37777 9.0 3.0 4.0
37778 9.0 3.0 4.0
37779 9.0 3.0 4.0
37780 8.0 3.0 4.0
37781 8.0 3.0 4.0
37782 8.0 3.0 4.0
37783 8.0 3.0 4.0
37784 8.0 3.0 4.0
37785 8.0 3.0 4.0
37786 8.0 3.0 3.0
37787 8.0 3.0 3.0
37788 8.0 3.0 3.0
37789 8.0 3.0 3.0
37790 8.0 3.0 3.0
37791 8.0 3.0 3.0
37792 8.0 3.0 3.0
37793 8.0 3.0 3.0
37794 8.0 3.0 3.0
37795 8.0 3.0 3.0
37796 8.0 3.0 3.0
37797 8.0 3.0 3.0
37798 8.0 3.0 4.0
37799 8.0 3.0 4.0
37800 8.0 3.0 4.0
37801 8.0 3.0 4.0
37802 8.0 3.0 4.0
37803 8.0 3.0 4.0
37804 8.0 3.0 4.0
37805 8.0 3.0 5.0
37806 8.0 3.0 5.0
37807 8.0 3.0 5.0
37808 8.0 3.0 5.0
37809 7.0 3.0 5.0
37810 7.0 3.0 5.0
37811 7.0 3.0 5.0
37812 7.0 3.0 5.0
37813 7.0 3.0 5.0
37814 7.0 3.0 5.0
37815 7.0 3.0 5.0
37816 7.0 3.0 5.0
37817 7.0 3.0 5.0
37818 7.0 3.0 5.0
37819 7.0 3.0 5.0
37820 7.0 3.0 5.0
37821 7.0 3.0 5.0
37822 7.0 3.0 5.0
37823 7.0 3.0 5.0
37824 7.0 3.0 5.0
37825 7.0 3.0 5.0
37826 7.0 3.0 5.0
37827 7.0 3.0 5.0
37828 7.0 3.0 5.0
37829 7.0 3.0 5.0
37830 7.0 3.0 5.0
37831 7.0 3.0 5.0
37832 7.0 3.0 5.0
37833 7.0 3.0 5.0
37834 7.0 3.0 5.0
37835 7.0 3.0 5.0
37836 7.0 3.0 5.0
37837 7.0 3.0 5.0
37838 7.0 3.0 5.0
37839 7.0 3.0 5.0
37840 7.0 3.0 5.0
37841 7.0 3.0 5.0
37842 7.0 3.0 5.0
37843 7.0 3.0 5.0
37844 7.0 3.0 5.0
37845 7.0 3.0 5.0
37846 7.0 3.0 5.0
37847 7.0 3.0 5.0
37848 7.0 3.0 5.0
37849 7.0 3.0 5.0
37850 7.0 3.0 5.0
37851 7.0 3.0 5.0
37852 7.0 3.0 5.0
37853 7.0 3.0 5.0
37854 7.0 2.0 5.0
37855 7.0 2.0 5.0
37856 7.0 2.0 5.0
37857 7.0 2.0 5.0
37858 6.0 2.0 5.0
37859 6.0 2.0 5.0
37860 6.0 2.0 5.0
37861 6.0 2.0 5.0
37862 6.0 2.0 5.0
37863 6.0 2.0 5.0
37864 6.0 3.0 5.0
37865 6.0 3.0 5.0
37866 6.0 3.0 5.0
37867 6.0 3.0 5.0
37868 6.0 3.0 5.0
37869 6.0 3.0 5.0
37870 5.0 3.0 5.0
37871 5.0 3.0 5.0
37872 5.0 3.0 5.0
37873 5.0 3.0 5.0
37874 5.0 3.0 5.0
37875 4.0 3.0 5.0
37876 4.0 3.0 5.0
37877 4.0 3.0 5.0
37878 4.0 3.0 5.0
37879 4.0 3.0 5.0
37880 4.0 3.0 5.0
37881 4.0 3.0 5.0
37882 4.0 3.0 5.0
37883 4.0 3.0 5.0
37884 4.0 3.0 5.0
37885 4.0 3.0 5.0
37886 4.0 3.0 5.0
37887 4.0 3.0 5.0
37888 4.0 3.0 5.0
37889 4.0 3.0 5.0
37890 4.0 3.0 5.0
37891 4.0 3.0 5.0
37892 4.0 3.0 5.0
37893 4.0 3.0 5.0
37894 4.0 3.0 5.0
37895 4.0 3.0 5.0
37896 4.0 3.0 5.0
37897 4.0 3.0 5.0
37898 4.0 3.0 5.0
37899 4.0 3.0 5.0
37900 4.0 4.0 5.0
37901 4.0 4.0 5.0
37902 4.0 4.0 5.0
37903 4.0 4.0 5.0
37904 4.0 4.0 5.0
37905 4.0 5.0 5.0
37906 4.0 5.0 5.0
37907 4.0 5.0 5.0
37908 4.0 5.0 5.0
37909 4.0 5.0 5.0
37910 3.0 5.0 5.0
37911 3.0 5.0 5.0
37912 3.0 5.0 5.0
37913 3.0 5.0 5.0
37914 3.0 5.0 5.0
37915 3.0 5.0 5.0
37916 3.0 6.0 5.0
37917 3.0 6.0 5.0
37918 3.0 6.0 5.0
37919 3.0 6.0 4.0
37920 3.0 6.0 4.0
37921 3.0 6.0 4.0
37922 3.0 6.0 4.0
37923 3.0 6.0 4.0
37924 3.0 6.0 4.0
37925 3.0 6.0 4.0
37926 3.0 6.0 4.0
37927 3.0 6.0 4.0
37928 3.0 6.0 4.0
37929 3.0 6.0 4.0
37930 3.0 5.0 4.0
37931 3.0 5.0 4.0
37932 3.0 5.0 4.0
37933 3.0 5.0 4.0
37934 3.0 6.0 4.0
37935 3.0 6.0 4.0
37936 3.0 5.0 4.0
37937 3.0 5.0 4.0
37938 3.0 5.0 4.0
37939 3.0 5.0 4.0
37940 2.0 5.0 4.0
37941 2.0 5.0 4.0
37942 2.0 5.0 4.0
37943 2.0 5.0 4.0
37944 2.0 5.0 4.0
37945 2.0 5.0 4.0
37946 2.0 5.0 4.0
37947 2.0 5.0 4.0
37948 2.0 5.0 4.0
37949 2.0 5.0 4.0
37950 2.0 5.0 4.0
37951 2.0 5.0 4.0
37952 2.0 5.0 4.0
37953 2.0 6.0 4.0
37954 2.0 6.0 4.0
37955 1.0 6.0 4.0
37956 1.0 6.0 4.0
37957 1.0 6.0 4.0
37958 1.0 6.0 4.0
37959 0.0 6.0 4.0
37960 0.0 6.0 4.0
37961 0.0 6.0 4.0
37962 0.0 6.0 4.0
37963 0.0 6.0 4.0
37964 0.0 6.0 4.0
37965 0.0 6.0 4.0
37966 0.0 6.0 4.0
37967 0.0 6.0 4.0
37968 0.0 6.0 4.0
37969 0.0 6.0 4.0
37970 0.0 6.0 4.0
37971 0.0 7.0 4.0
37972 0.0 7.0 4.0
37973 0.0 7.0 4.0
37974 0.0 8.0 3.0
37975 0.0 8.0 3.0
37976 0.0 8.0 3.0
37977 1.0 8.0 3.0
37978 1.0 8.0 3.0
37979 1.0 8.0 3.0
37980 1.0 8.0 3.0
37981 1.0 8.0 3.0
37982 1.0 8.0 2.0
37983 1.0 8.0 2.0
37984 1.0 8.0 2.0
37985 1.0 8.0 2.0
37986 2.0 8.0 2.0
37987 2.0 8.0 2.0
37988 2.0 8.0 2.0
37989 2.0 8.0 2.0
37990 2.0 8.0 2.0
37991 2.0 8.0 2.0
37992 2.0 8.0 2.0
37993 2.0 8.0 2.0
37994 2.0 8.0 2.0
37995 3.0 8.0 2.0
37996 3.0 8.0 2.0
37997 3.0 8.0 2.0
37998 3.0 8.0 2.0
37999 3.0 8.0 2.0
38000 3.0 8.0 2.0
38001 3.0 8.0 2.0
38002 3.0 8.0 2.0
38003 3.0 8.0 2.0
38004 3.0 8.0 2.0
38005 3.0 8.0 2.0
38006 3.0 8.0 1.0
38007 3.0 8.0 1.0
38008 3.0 8.0 1.0
38009 3.0 8.0 1.0
38010 3.0 8.0 1.0
38011 3.0 8.0 1.0
38012 3.0 8.0 1.0
38013 3.0 8.0 0.0
38014 3.0 8.0 0.0
38015 3.0 8.0 0.0
38016 3.0 8.0 0.0
38017 3.0 8.0 0.0
38018 3.0 8.0 0.0
38019 3.0 8.0 0.0
38020 3.0 8.0 0.0
38021 3.0 8.0 0.0
38022 3.0 9.0 0.0
38023 3.0 9.0 0.0
38024 3.0 9.0 0.0
38025 4.0 9.0 0.0
38026 4.0 9.0 0.0
38027 4.0 9.0 0.0
38028 4.0 9.0 0.0
38029 4.0 9.0 0.0
38030 4.0 9.0 1.0
38031 4.0 9.0 1.0
38032 4.0 9.0 1.0
38033 4.0 9.0 1.0
38034 4.0 9.0 1.0
38035 4.0 9.0 1.0
38036 4.0 9.0 1.0
38037 4.0 9.0 1.0
38038 4.0 9.0 1.0
38039 4.0 9.0 1.0
38040 4.0 9.0 1.0
38041 4.0 9.0 1.0
38042 4.0 9.0 1.0
38043 5.0 9.0 1.0
38044 5.0 9.0 1.0
38045 5.0 9.0 1.0
38046 5.0 9.0 1.0
38047 5.0 9.0 1.0
38048 5.0 9.0 1.0
38049 5.0 9.0 1.0
38050 5.0 9.0 1.0
38051 5.0 9.0 1.0
38052 6.0 9.0 1.0
38053 6.0 9.0 1.0
38054 6.0 9.0 1.0
38055 6.0 9.0 1.0
38056 6.0 9.0 1.0
38057 6.0 9.0 1.0
38058 6.0 9.0 1.0
38059 6.0 9.0 1.0
38060 6.0 9.0 1.0
38061 6.0 9.0 1.0
38062 6.0 9.0 1.0
38063 6.0 9.0 1.0
38064 6.0 9.0 1.0
38065 6.0 9.0 1.0
38066 6.0 9.0 1.0
38067 6.0 9.0 1.0
38068 6.0 9.0 1.0
38069 6.0 9.0 1.0
38070 6.0 9.0 1.0
38071 6.0 9.0 1.0
38072 6.0 8.0 1.0
38073 6.0 8.0 1.0
38074 6.0 8.0 1.0
38075 6.0 8.0 1.0
38076 6.0 8.0 1.0
38077 6.0 8.0 1.0
38078 6.0 8.0 1.0
38079 6.0 8.0 1.0
38080 6.0 8.0 1.0
38081 6.0 9.0 1.0
38082 6.0 9.0 1.0
38083 6.0 9.0 1.0
38084 6.0 9.0 1.0
38085 6.0 9.0 1.0
38086 6.0 9.0 1.0
38087 6.0 9.0 1.0
38088 6.0 9.0 1.0
38089 6.0 9.0 1.0
38090 6.0 9.0 1.0
38091 6.0 10.0 1.0
38092 6.0 10.0 1.0
38093 6.0 10.0 1.0
38094 6.0 10.0 1.0
38095 6.0 10.0 1.0
38096 6.0 10.0 1.0
38097 6.0 10.0 1.0
38098 6.0 10.0 1.0
38099 6.0 10.0 1.0
38100 6.0 10.0 1.0
38101 6.0 10.0 1.0
38102 6.0 10.0 1.0
38103 6.0 11.0 1.0
38104 6.0 11.0 1.0
38105 6.0 11.0 1.0
38106 6.0 11.0 1.0
38107 6.0 11.0 1.0
38108 6.0 10.0 1.0
38109 6.0 10.0 1.0
38110 6.0 10.0 1.0
38111 6.0 10.0 1.0
38112 6.0 11.0 1.0
38113 6.0 10.0 1.0
38114 6.0 10.0 1.0
38115 6.0 10.0 1.0
38116 6.0 10.0 1.0
38117 6.0 10.0 1.0
38118 6.0 10.0 1.0
38119 6.0 10.0 1.0
38120 6.0 10.0 1.0
38121 6.0 10.0 1.0
38122 6.0 10.0 1.0
38123 6.0 10.0 1.0
38124 7.0 9.0 1.0
38125 7.0 9.0 1.0
38126 7.0 9.0 1.0
38127 7.0 9.0 1.0
38128 7.0 9.0 1.0
38129 8.0 9.0 1.0
38130 8.0 9.0 1.0
38131 8.0 9.0 1.0
38132 8.0 9.0 1.0
38133 8.0 10.0 1.0
38134 8.0 10.0 1.0
38135 8.0 10.0 1.0
38136 8.0 10.0 1.0
38137 8.0 10.0 1.0
38138 8.0 10.0 1.0
38139 8.0 10.0 1.0
38140 8.0 10.0 1.0
38141 8.0 10.0 1.0
38142 8.0 10.0 1.0
38143 8.0 10.0 1.0
38144 8.0 10.0 1.0
38145 8.0 10.0 1.0
38146 8.0 10.0 1.0
38147 9.0 10.0 1.0
38148 9.0 10.0 1.0
38149 9.0 10.0 1.0
38150 9.0 10.0 1.0
38151 9.0 10.0 1.0
38152 9.0 10.0 1.0
38153 9.0 10.0 1.0
38154 9.0 10.0 1.0
38155 9.0 10.0 1.0
38156 9.0 10.0 1.0
38157 9.0 10.0 1.0
38158 9.0 10.0 1.0
38159 9.0 10.0 1.0
38160 9.0 10.0 1.0
38161 9.0 9.0 1.0
38162 10.0 9.0 1.0
38163 10.0 9.0 1.0
38164 10.0 9.0 1.0
38165 10.0 9.0 1.0
38166 10.0 9.0 1.0
38167 10.0 9.0 1.0
38168 10.0 9.0 1.0
38169 10.0 9.0 1.0
38170 10.0 9.0 1.0
38171 10.0 9.0 1.0
38172 10.0 9.0 1.0
38173 10.0 9.0 1.0
38174 10.0 9.0 1.0
38175 10.0 9.0 1.0
38176 10.0 9.0 1.0
38177 10.0 9.0 1.0
38178 11.0 9.0 1.0
38179 11.0 8.0 1.0
38180 11.0 8.0 1.0
38181 11.0 8.0 1.0
38182 12.0 7.0 1.0
38183 12.0 7.0 1.0
38184 12.0 7.0 1.0
38185 11.0 7.0 1.0
38186 11.0 7.0 1.0
38187 11.0 7.0 1.0
38188 11.0 7.0 1.0
38189 11.0 7.0 1.0
38190 11.0 7.0 1.0
38191 11.0 7.0 1.0
38192 11.0 7.0 1.0
38193 11.0 7.0 1.0
38194 10.0 7.0 1.0
38195 10.0 7.0 1.0
38196 10.0 8.0 1.0
38197 10.0 8.0 1.0
38198 10.0 8.0 1.0
38199 10.0 8.0 1.0
38200 10.0 8.0 1.0
38201 10.0 8.0 1.0
38202 10.0 8.0 1.0
38203 9.0 8.0 1.0
38204 9.0 8.0 1.0
38205 10.0 8.0 1.0
38206 10.0 8.0 1.0
38207 10.0 8.0 1.0
38208 10.0 8.0 1.0
38209 10.0 8.0 1.0
38210 10.0 8.0 1.0
38211 10.0 8.0 1.0
38212 10.0 8.0 1.0
38213 10.0 8.0 1.0
38214 10.0 8.0 1.0
38215 10.0 8.0 1.0
38216 10.0 8.0 1.0
38217 10.0 8.0 1.0
38218 10.0 8.0 1.0
38219 10.0 8.0 1.0
38220 10.0 8.0 1.0
38221 10.0 8.0 1.0
38222 10.0 8.0 1.0
38223 10.0 8.0 1.0
38224 10.0 8.0 1.0
38225 10.0 8.0 1.0
38226 10.0 9.0 1.0
38227 10.0 9.0 1.0
38228 10.0 9.0 1.0
38229 10.0 9.0 1.0
38230 10.0 8.0 1.0
38231 10.0 8.0 1.0
38232 10.0 8.0 1.0
38233 9.0 8.0 1.0
38234 9.0 8.0 1.0
38235 9.0 8.0 1.0
38236 9.0 8.0 1.0
38237 9.0 8.0 1.0
38238 9.0 8.0 0.0
38239 9.0 8.0 0.0
38240 10.0 8.0 0.0
38241 10.0 8.0 0.0
38242 10.0 8.0 0.0
38243 10.0 8.0 0.0
38244 10.0 8.0 0.0
38245 10.0 8.0 0.0
38246 10.0 8.0 0.0
38247 10.0 8.0 0.0
38248 10.0 8.0 0.0
38249 10.0 8.0 0.0
38250 10.0 8.0 0.0
38251 9.0 8.0 0.0
38252 9.0 8.0 0.0
38253 9.0 8.0 1.0
38254 9.0 8.0 1.0
38255 9.0 8.0 1.0
38256 9.0 8.0 1.0
38257 9.0 8.0 1.0
38258 9.0 8.0 1.0
38259 9.0 8.0 1.0
38260 9.0 8.0 1.0
38261 9.0 8.0 1.0
38262 9.0 8.0 1.0
38263 9.0 8.0 1.0
38264 9.0 8.0 1.0
38265 9.0 8.0 1.0
38266 9.0 8.0 1.0
38267 9.0 8.0 1.0
38268 9.0 8.0 1.0
38269 9.0 8.0 1.0
38270 9.0 8.0 1.0
38271 9.0 9.0 1.0
38272 9.0 9.0 1.0
38273 9.0 9.0 1.0
38274 9.0 9.0 1.0
38275 9.0 9.0 1.0
38276 9.0 10.0 1.0
38277 9.0 10.0 1.0
38278 9.0 10.0 1.0
38279 9.0 10.0 1.0
38280 9.0 10.0 1.0
38281 9.0 10.0 1.0
38282 9.0 10.0 1.0
38283 9.0 10.0 1.0
38284 9.0 10.0 1.0
38285 9.0 10.0 1.0
38286 10.0 10.0 1.0
38287 10.0 10.0 1.0
38288 10.0 10.0 1.0
38289 10.0 9.0 1.0
38290 10.0 9.0 1.0
38291 10.0 9.0 1.0
38292 10.0 9.0 1.0
38293 10.0 9.0 1.0
38294 10.0 9.0 1.0
38295 10.0 9.0 1.0
38296 10.0 9.0 1.0
38297 10.0 9.0 1.0
38298 11.0 9.0 1.0
38299 11.0 8.0 1.0
38300 11.0 8.0 1.0
38301 11.0 8.0 1.0
38302 11.0 8.0 1.0
38303 11.0 8.0 1.0
38304 11.0 8.0 1.0
38305 11.0 8.0 1.0
38306 11.0 8.0 1.0
38307 11.0 8.0 1.0
38308 11.0 8.0 1.0
38309 11.0 8.0 1.0
38310 11.0 8.0 1.0
38311 11.0 7.0 1.0
38312 11.0 7.0 1.0
38313 11.0 7.0 1.0
38314 11.0 7.0 1.0
38315 11.0 7.0 1.0
38316 11.0 8.0 1.0
38317 11.0 8.0 1.0
38318 11.0 8.0 1.0
38319 11.0 9.0 1.0
38320 11.0 8.0 1.0
38321 11.0 8.0 1.0
38322 11.0 8.0 1.0
38323 11.0 8.0 1.0
38324 11.0 8.0 1.0
38325 11.0 8.0 1.0
38326 11.0 8.0 1.0
38327 11.0 8.0 1.0
38328 11.0 8.0 1.0
38329 11.0 8.0 1.0
38330 11.0 8.0 2.0
38331 11.0 8.0 2.0
38332 10.0 8.0 2.0
38333 10.0 8.0 2.0
38334 10.0 8.0 2.0
38335 10.0 8.0 2.0
38336 10.0 8.0 2.0
38337 9.0 8.0 2.0
38338 9.0 8.0 2.0
38339 9.0 8.0 2.0
38340 9.0 8.0 2.0
38341 9.0 7.0 2.0
38342 9.0 7.0 2.0
38343 9.0 7.0 2.0
38344 9.0 7.0 2.0
38345 9.0 7.0 2.0
38346 9.0 7.0 2.0
38347 9.0 7.0 2.0
38348 9.0 7.0 2.0
38349 9.0 7.0 2.0
38350 9.0 6.0 2.0
38351 9.0 6.0 2.0
38352 9.0 6.0 2.0
38353 9.0 6.0 2.0
38354 9.0 6.0 2.0
38355 8.0 6.0 2.0
38356 8.0 6.0 2.0
38357 8.0 6.0 2.0
38358 8.0 6.0 2.0
38359 8.0 6.0 2.0
38360 8.0 6.0 2.0
38361 8.0 6.0 2.0
38362 8.0 6.0 2.0
